EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
1527,6,75,3,1,KA3669548,Dinesh Gowda,1989-01-03,M,7,0,2015-11-04
1528,11,108,1,3,KA7093060,Prakash Nair,1970-02-20,M,2,0,1993-09-08
1529,16,137,3,1,KA7777424,Santosh Murthy,1979-06-06,M,8,0,2002-09-04
1530,12,116,7,1,KA3980080,Harish Pillai,1989-12-24,M,7,0,2016-11-10
1531,12,119,2,1,KA7431603,Shivaraj Pillai,1967-08-02,M,7,0,1990-07-14
1532,1,8,4,1,KA3324853,Usha Kumar,1969-04-05,F,2,0,1992-07-02
1533,22,157,2,4,KA2526163,Kumar Naik,1985-10-22,M,6,0,2008-09-21
1534,26,168,5,1,KA9578785,Naveen Sharma,1979-07-23,M,4,0,2004-08-20
1535,5,62,2,2,KA6414413,Naresh Shetty,1989-02-28,M,3,0,2013-10-17
1536,12,119,3,1,KA8443265,Rajesh Kumar,1976-06-03,M,4,0,1999-10-12
1537,1,29,4,1,KA6557607,Srinivas Murthy,1969-12-04,M,3,0,1996-08-09
1538,1,9,4,1,KA9720251,Mahesh Naik,1978-10-17,M,8,0,2005-08-21
1539,5,67,2,1,KA8357163,Mahesh Nair,1972-12-01,M,8,0,1995-07-31
1540,10,102,5,1,KA7701313,Suresh Rao,1995-03-26,M,8,0,2019-04-03
1541,5,68,1,1,KA3834568,Ganesh Gowda,1971-01-05,M,6,0,1997-03-22
1542,5,63,7,1,KA5437702,Santosh Reddy,1975-05-17,M,2,0,1998-07-15
1543,31,182,7,1,KA5105861,Mahesh Shetty,1974-12-21,M,5,0,2001-03-05
1544,12,116,5,1,KA5618750,Srinivas Patil,1985-06-14,M,1,0,2010-08-15
1545,1,7,1,3,KA7085502,Ramesh Murthy,1987-02-08,M,5,0,2014-01-09
1546,6,79,4,1,KA8379665,Naresh Swamy,1975-09-13,M,5,0,2001-09-06
1547,6,75,3,1,KA4823830,Ramesh Reddy,1979-10-14,M,1,0,2003-03-18
1548,20,150,1,3,KA9532750,Praveen Rao,1996-06-24,M,7,0,2019-12-02
1549,3,40,4,1,KA9406983,Naresh Patil,1970-09-07,M,6,0,1997-06-13
1550,14,125,7,1,KA9812012,Ravi Pillai,1967-12-08,M,8,0,1990-11-13
1551,1,17,4,1,KA6189331,Ravi Naik,1981-08-30,M,4,0,2004-11-27
1552,1,31,5,1,KA6981102,Girish Swamy,1967-11-12,M,8,0,1990-12-14
1553,16,135,4,1,KA4397889,Rajesh Pillai,1986-10-11,M,6,0,2012-12-01
1554,7,85,1,3,KA9971681,Ravi Raju,1974-04-05,M,2,0,1996-08-14
1555,15,134,3,1,KA5296176,Anitha Shetty,1985-11-24,F,3,0,2009-04-03
1556,31,184,4,1,KA1674994,Venkatesh Kumar,1976-07-24,M,5,0,1999-07-17
1557,1,17,1,3,KA2021147,Mahesh Bhat,1991-01-28,M,4,0,2015-12-28
1558,13,123,3,1,KA1857027,Praveen Nair,1976-03-12,M,6,0,1998-09-24
1559,1,30,2,4,KA4311759,Mahesh Kumar,1977-03-13,M,2,0,1999-08-25
1560,6,77,2,4,KA2871060,Dinesh Swamy,1971-06-26,M,8,0,1993-07-09
1561,24,163,5,1,KA8654679,Dinesh Swamy,1969-06-17,M,1,0,1995-09-06
1562,14,127,1,3,KA9510963,Kumar Swamy,1968-09-16,M,8,0,1991-09-07
1563,16,137,6,1,KA5618572,Harish Rao,1985-11-07,M,5,0,2009-09-30
1564,14,125,1,4,KA9317941,Ganesh Nair,1996-09-23,M,3,0,2020-07-02
1565,1,25,1,2,KA4247993,Kumar Raju,1977-02-20,M,2,0,2001-01-16
1566,6,79,3,1,KA9898627,Dinesh Rao,1982-08-31,M,8,0,2008-12-11
1567,4,54,3,1,KA3593718,Harish Sharma,1971-05-29,M,6,0,1997-02-27
1568,3,41,1,2,KA6464024,Ravi Nair,1969-08-26,M,8,0,1995-05-08
1569,5,69,4,1,KA8918538,Kumar Nair,1986-10-05,M,5,0,2010-03-21
1570,8,91,4,1,KA6167665,Harish Patil,1982-11-16,M,7,0,2007-05-20
1571,10,104,5,1,KA6932624,Kumar Naik,1994-07-16,M,3,0,2018-10-25
1572,30,181,1,3,KA5945871,Shobha Rao,1987-12-13,F,6,0,2011-02-07
1573,7,84,2,2,KA4606763,Kumar Nair,1971-12-27,M,8,0,1997-02-09
1574,3,42,1,4,KA8883139,Ganesh Gowda,1982-06-03,M,1,0,2008-06-16
1575,30,181,7,1,KA5700013,Ravi Bhat,1975-03-05,M,7,0,1998-07-23
1576,6,71,2,4,KA5768677,Suresh Raju,1972-11-22,M,2,0,1996-12-12
1577,10,106,5,1,KA3523621,Mahesh Patil,1990-03-19,M,5,0,2017-02-04
1578,5,63,2,3,KA9909162,Shivaraj Gowda,1982-04-25,M,5,0,2007-07-05
1579,1,18,5,1,KA7060427,Ramesh Nair,1982-12-09,M,8,0,2009-09-15
1580,13,120,2,3,KA6587015,Dinesh Reddy,1986-10-22,M,4,0,2011-05-17
1581,1,6,3,1,KA7891727,Girish Rao,1990-09-23,M,7,0,2013-05-19
1582,16,136,1,3,KA1271812,Basavaraj Nair,1994-04-26,M,7,0,2019-03-05
1583,7,84,5,1,KA5742020,Geetha Pillai,1972-11-07,F,6,0,1997-08-05
1584,18,143,1,2,KA9615106,Mahesh Swamy,1991-12-25,M,2,0,2016-12-12
1585,3,49,4,1,KA8230086,Srinivas Swamy,1993-09-28,M,5,0,2020-01-11
1586,1,19,2,3,KA8617645,Ramesh Raju,1988-11-14,M,7,0,2014-06-27
1587,1,2,1,4,KA1316613,Usha Swamy,1969-01-16,F,1,0,1995-09-03
1588,4,58,1,3,KA9931590,Kumar Reddy,1970-10-22,M,8,0,1996-07-28
1589,20,148,6,1,KA3560283,Dinesh Nair,1981-02-10,M,4,0,2008-01-12
1590,1,26,1,1,KA3136134,Dinesh Rao,1995-11-05,M,6,0,2020-10-26
1591,4,59,2,2,KA6082313,Rekha Pillai,1967-07-01,F,3,0,1990-08-26
1592,4,56,7,1,KA3303715,Girish Kumar,1981-01-30,M,8,0,2003-03-21
1593,4,54,2,4,KA8357595,Ravi Naik,1979-12-16,M,7,0,2002-03-20
1594,1,32,6,1,KA9501071,Ravi Swamy,1992-11-08,M,2,0,2015-10-27
1595,22,155,2,3,KA7964689,Dinesh Gowda,1980-12-11,M,4,0,2007-02-18
1596,8,93,3,1,KA9535161,Mahesh Nair,1975-07-31,M,2,0,1998-12-29
1597,11,108,2,1,KA6950561,Anitha Naik,1979-01-24,F,6,0,2005-11-09
1598,26,167,2,1,KA7537849,Asha Gowda,1983-07-14,F,8,0,2006-10-20
1599,7,83,4,1,KA5177495,Girish Bhat,1994-12-26,M,3,0,2017-10-04
1600,2,36,1,1,KA2026454,Ramesh Murthy,1975-12-12,M,4,0,2002-03-16
1601,10,107,3,1,KA3892727,Harish Patil,1989-12-15,M,3,0,2014-04-16
1602,27,172,5,1,KA2835286,Kavitha Bhat,1988-11-15,F,3,0,2012-11-26
1603,24,161,2,3,KA6386706,Dinesh Rao,1980-04-12,M,1,0,2006-12-25
1604,13,121,7,1,KA3421636,Santosh Naik,1995-06-27,M,7,0,2021-08-04
1605,16,135,3,1,KA2679655,Ravi Nair,1989-05-28,M,1,0,2012-04-10
1606,1,17,2,4,KA7963833,Venkatesh Gowda,1991-12-24,M,8,0,2016-08-18
1607,1,1,4,1,KA8876684,Naveen Nair,1983-01-19,M,5,0,2007-09-15
1608,27,172,3,1,KA9267840,Shivaraj Patil,1992-09-11,M,4,0,2017-05-11
1609,2,37,5,1,KA2378902,Manjunath Reddy,1986-11-26,M,2,0,2012-08-01
1610,1,27,3,1,KA5205556,Harish Sharma,1985-10-25,M,3,0,2009-01-25
1611,12,119,4,1,KA9722758,Harish Patil,1967-01-15,M,5,0,1992-05-02
1612,9,96,2,1,KA7459731,Ramesh Patil,1967-05-12,M,1,0,1990-02-27
1613,24,163,1,2,KA3715983,Naresh Naik,1995-06-29,M,7,0,2022-02-27
1614,8,89,2,4,KA8585048,Praveen Shetty,1988-08-06,M,4,0,2014-02-08
1615,1,31,2,3,KA6658193,Girish Murthy,1984-06-28,M,3,0,2010-02-24
1616,12,117,3,1,KA6744099,Basavaraj Nair,1967-04-09,M,5,0,1989-10-17
1617,1,7,4,1,KA2586848,Prakash Hegde,1972-08-25,M,4,0,1995-05-05
1618,18,141,1,3,KA6151115,Asha Gowda,1983-10-04,F,8,0,2006-06-13
1619,3,47,3,1,KA9571557,Mahesh Pillai,1979-03-10,M,4,0,2005-10-08
1620,3,51,1,2,KA9901345,Venkatesh Nair,1981-02-22,M,1,0,2006-01-28
1621,29,178,1,3,KA3663379,Prakash Murthy,1973-03-17,M,2,0,1996-02-16
1622,31,184,6,1,KA8113803,Naveen Kumar,1990-03-14,M,4,0,2015-03-20
1623,15,134,2,4,KA6400942,Ravi Rao,1978-02-15,M,3,0,2002-10-12
1624,5,65,1,3,KA4502324,Harish Naik,1972-02-03,M,2,0,1997-10-27
1625,13,124,1,2,KA7563888,Kumar Reddy,1989-10-31,M,3,0,2016-02-07
1626,5,64,1,2,KA5634166,Ravi Swamy,1981-04-20,M,3,0,2003-09-06
1627,20,150,4,1,KA8438704,Suma Bhat,1990-03-18,F,3,0,2013-05-07
1628,1,31,4,1,KA9795303,Santosh Naik,1973-09-01,M,2,0,1997-05-25
1629,27,170,1,1,KA8623020,Naveen Shetty,1977-05-12,M,3,0,2001-01-07
1630,1,11,1,3,KA2893100,Santosh Sharma,1979-11-28,M,8,0,2006-08-04
1631,29,178,4,1,KA5883963,Naresh Sharma,1975-03-01,M,4,0,2001-05-26
1632,21,154,3,1,KA9296866,Mahesh Bhat,1980-10-03,M,7,0,2004-02-04
1633,6,72,5,1,KA9519865,Ganesh Pillai,1984-08-24,M,6,0,2008-01-16
1634,1,4,1,4,KA5072572,Girish Patil,1992-06-26,M,8,0,2018-06-20
1635,1,27,1,4,KA9706817,Kumar Raju,1975-02-19,M,7,0,2000-04-06
1636,25,165,6,1,KA2592385,Ganesh Swamy,1992-08-06,M,2,0,2017-10-22
1637,28,173,3,1,KA7605946,Lakshmi Patil,1969-12-08,F,1,0,1994-04-14
1638,20,147,2,4,KA8244357,Srinivas Pillai,1973-07-28,M,1,0,1995-10-07
1639,7,85,4,1,KA7914627,Naresh Naik,1992-08-03,M,1,0,2016-03-18
1640,28,175,6,1,KA5172511,Girish Patil,1981-08-03,M,5,0,2005-07-19
1641,30,179,2,2,KA4512830,Suresh Patil,1968-07-18,M,6,0,1992-01-02
1642,3,45,6,1,KA2490982,Prakash Nair,1974-08-07,M,6,0,2001-05-21
1643,4,59,5,1,KA6131062,Shivaraj Bhat,1982-10-27,M,2,0,2009-06-14
1644,7,81,2,2,KA7420579,Suma Raju,1969-02-16,F,4,0,1993-11-25
1645,11,113,2,2,KA3827685,Basavaraj Patil,1980-10-21,M,6,0,2007-01-08
1646,15,130,1,3,KA3984802,Dinesh Swamy,1968-03-17,M,7,0,1993-05-02
1647,1,24,1,4,KA5418616,Mahesh Kumar,1970-03-13,M,3,0,1997-02-04
1648,2,35,2,3,KA2379281,Shivaraj Patil,1979-09-28,M,6,0,2002-04-22
1649,5,63,1,3,KA1442233,Meena Pillai,1972-06-09,F,8,0,1995-04-17
1650,4,58,7,1,KA4623343,Venkatesh Kumar,1977-04-08,M,3,0,2002-11-19
1651,22,157,6,1,KA8364357,Venkatesh Naik,1975-05-06,M,7,0,2002-01-10
1652,3,48,2,4,KA7494523,Praveen Kumar,1973-10-04,M,5,0,1998-12-31
1653,5,68,5,1,KA7115538,Prakash Nair,1977-09-03,M,4,0,2001-09-25
1654,2,35,4,1,KA5142216,Prakash Gowda,1982-08-04,M,3,0,2009-05-25
1655,17,138,2,2,KA6844222,Manjunath Bhat,1982-12-16,M,4,0,2005-07-12
1656,12,118,1,4,KA8317957,Praveen Pillai,1969-04-06,M,2,0,1993-09-13
1657,12,115,3,1,KA1965457,Kavitha Naik,1971-12-12,F,6,0,1997-07-29
1658,8,91,4,1,KA5632027,Ramesh Gowda,1994-02-01,M,5,0,2020-02-07
1659,21,154,4,1,KA3237355,Vinitha Naik,1975-01-02,F,7,0,1999-05-28
1660,30,179,3,1,KA4901782,Srinivas Rao,1983-05-10,M,7,0,2007-03-11
1661,7,81,3,1,KA1888704,Shivaraj Raju,1996-09-18,M,6,0,2022-02-12
1662,16,136,1,2,KA4265164,Mahesh Swamy,1978-06-18,M,4,0,2004-07-16
1663,3,47,1,4,KA3004878,Shobha Nair,1995-09-12,F,6,0,2021-04-27
1664,29,176,4,1,KA7837960,Ravi Swamy,1979-08-23,M,7,0,2006-02-20
1665,3,47,2,3,KA3976461,Ramesh Pillai,1992-09-20,M,7,0,2016-06-13
1666,5,67,1,2,KA6892169,Basavaraj Gowda,1979-01-06,M,2,0,2002-02-14
1667,1,6,1,1,KA7260367,Ganesh Murthy,1969-10-30,M,2,0,1992-02-26
1668,7,84,1,1,KA7288704,Manjunath Naik,1979-10-06,M,2,0,2003-06-19
1669,14,128,3,1,KA4663705,Lakshmi Raju,1988-11-12,F,6,0,2013-11-07
1670,20,147,2,4,KA3977821,Ramesh Swamy,1989-01-31,M,3,0,2016-01-25
1671,1,10,3,1,KA3018015,Srinivas Naik,1972-11-27,M,5,0,1999-11-15
1672,3,47,4,1,KA3808259,Suma Patil,1970-07-20,F,2,0,1995-06-10
1673,8,87,3,1,KA7523750,Naveen Reddy,1976-08-16,M,8,0,2002-04-20
1674,8,87,1,2,KA5017327,Pushpa Murthy,1985-12-22,F,8,0,2010-01-03
1675,1,16,2,1,KA9721531,Ravi Naik,1975-06-21,M,2,0,2001-12-31
1676,19,145,3,1,KA9924232,Santosh Sharma,1971-03-23,M,7,0,1997-02-22
1677,2,35,2,2,KA5915038,Dinesh Rao,1976-12-05,M,7,0,2003-03-12
1678,1,7,2,3,KA9121925,Ravi Gowda,1974-12-26,M,7,0,1997-07-21
1679,30,179,4,1,KA1698478,Harish Nair,1994-07-19,M,4,0,2019-06-28
1680,20,147,3,1,KA6262234,Savitha Sharma,1972-09-02,F,1,0,1995-08-18
1681,3,49,2,1,KA8278024,Suresh Rao,1981-03-29,M,3,0,2006-03-29
1682,1,26,1,2,KA6373918,Suresh Sharma,1976-07-05,M,2,0,1999-07-15
1683,25,164,3,1,KA1758898,Basavaraj Kumar,1969-07-10,M,7,0,1991-08-05
1684,1,2,1,3,KA3970536,Ganesh Sharma,1986-03-28,M,7,0,2011-12-02
1685,10,103,6,1,KA3376818,Prakash Sharma,1995-01-05,M,4,0,2017-11-14
1686,11,109,7,1,KA6196562,Girish Sharma,1971-06-06,M,4,0,1997-05-24
1687,5,70,7,1,KA1171587,Pushpa Bhat,1978-08-31,F,7,0,2004-07-08
1688,3,49,6,1,KA1174981,Ravi Rao,1975-02-14,M,7,0,1998-07-12
1689,29,177,4,1,KA2918984,Srinivas Reddy,1987-01-07,M,2,0,2009-05-25
1690,17,138,1,3,KA7680763,Basavaraj Gowda,1982-05-03,M,5,0,2005-04-04
1691,5,67,3,1,KA3003211,Harish Pillai,1992-02-26,M,7,0,2018-05-28
1692,14,128,3,1,KA9694382,Dinesh Gowda,1988-01-06,M,1,0,2010-09-17
1693,1,10,1,1,KA2130790,Ganesh Gowda,1979-08-12,M,4,0,2002-08-18
1694,2,37,4,1,KA1688736,Prakash Shetty,1977-03-11,M,4,0,2002-07-10
1695,1,4,3,1,KA5207762,Santosh Naik,1990-03-03,M,3,0,2014-01-25
1696,1,15,4,1,KA3568550,Dinesh Sharma,1979-06-20,M,5,0,2003-08-01
1697,3,50,4,1,KA8363043,Venkatesh Reddy,1981-12-14,M,1,0,2007-08-17
1698,22,155,1,2,KA3405239,Mahesh Pillai,1973-04-24,M,6,0,1996-11-28
1699,16,137,3,1,KA3850704,Mahesh Hegde,1996-03-27,M,6,0,2021-09-08
1700,29,176,1,4,KA1057394,Ramesh Sharma,1986-07-16,M,1,0,2008-07-22
1701,4,58,6,1,KA2240239,Praveen Gowda,1968-11-02,M,1,0,1991-01-08
1702,25,166,3,1,KA7488875,Basavaraj Sharma,1979-09-14,M,8,0,2003-04-09
1703,22,157,2,4,KA9038452,Lakshmi Raju,1985-10-21,F,3,0,2009-09-21
1704,6,74,1,2,KA7517139,Prakash Kumar,1968-06-10,M,5,0,1994-07-11
1705,11,111,1,1,KA8716379,Rekha Bhat,1983-07-28,F,7,0,2006-05-12
1706,10,103,1,3,KA4491354,Shivaraj Pillai,1991-05-31,M,7,0,2018-02-08
1707,12,116,4,1,KA8776527,Kumar Shetty,1977-02-09,M,6,0,2001-04-09
1708,16,136,4,1,KA4639973,Ravi Reddy,1987-10-14,M,4,0,2011-02-23
1709,12,119,7,1,KA7848595,Naveen Patil,1972-06-06,M,6,0,1999-04-02
1710,13,121,1,4,KA6038538,Dinesh Hegde,1992-02-23,M,7,0,2017-03-04
1711,3,41,3,1,KA9682223,Dinesh Patil,1967-06-07,M,7,0,1991-07-28
1712,4,53,4,1,KA3891398,Srinivas Naik,1979-09-16,M,5,0,2004-11-15
1713,3,40,5,1,KA4318696,Pushpa Swamy,1968-04-03,F,3,0,1992-06-29
1714,2,34,6,1,KA9901791,Srinivas Kumar,1975-03-11,M,1,0,1998-12-12
1715,1,3,1,1,KA6256199,Mahesh Gowda,1994-08-27,M,6,0,2018-06-30
1716,1,17,1,3,KA8492990,Ramesh Kumar,1980-09-27,M,8,0,2006-03-21
1717,1,26,1,2,KA3738993,Naresh Rao,1971-10-26,M,7,0,1994-09-12
1718,19,144,1,4,KA5718333,Naveen Hegde,1972-03-30,M,4,0,1997-10-02
1719,11,114,7,1,KA1660659,Pushpa Reddy,1992-08-31,F,3,0,2018-11-20
1720,3,44,2,3,KA8397687,Meena Hegde,1996-02-16,F,3,0,2021-05-25
1721,19,146,4,1,KA6700506,Rajesh Shetty,1981-08-06,M,2,0,2008-07-18
1722,23,160,1,4,KA3507958,Suma Reddy,1983-07-24,F,2,0,2009-05-05
1723,24,163,1,1,KA6951077,Shobha Raju,1982-08-20,F,8,0,2006-04-04
1724,9,94,1,3,KA9731393,Praveen Hegde,1985-09-07,M,1,0,2008-09-29
1725,5,62,4,1,KA8531813,Naresh Naik,1983-04-08,M,7,0,2006-09-22
1726,26,169,5,1,KA2346274,Girish Bhat,1976-06-21,M,6,0,2002-02-25
1727,23,160,7,1,KA1322326,Ramesh Pillai,1996-07-17,M,5,0,2022-08-24
1728,1,10,2,4,KA6631019,Basavaraj Hegde,1984-11-23,M,6,0,2010-10-15
1729,8,88,4,1,KA5388717,Kumar Hegde,1991-01-31,M,4,0,2015-01-04
1730,12,116,7,1,KA6345454,Girish Gowda,1993-03-20,M,2,0,2019-09-19
1731,1,28,5,1,KA3971366,Ramesh Nair,1986-02-14,M,6,0,2008-07-10
1732,1,23,1,1,KA6723292,Praveen Nair,1993-08-21,M,2,0,2015-09-04
1733,7,85,6,1,KA3046457,Srinivas Raju,1967-03-12,M,1,0,1989-10-08
1734,1,21,4,1,KA2536556,Dinesh Sharma,1988-09-11,M,1,0,2011-03-12
1735,31,184,1,3,KA9880742,Venkatesh Kumar,1993-06-16,M,4,0,2017-08-11
1736,22,155,2,3,KA2027878,Dinesh Bhat,1988-09-03,M,8,0,2013-04-15
1737,3,51,1,2,KA3080547,Rajesh Gowda,1985-03-18,M,2,0,2008-01-01
1738,3,42,1,3,KA7916943,Santosh Nair,1979-04-26,M,5,0,2004-11-11
1739,5,62,2,3,KA5721932,Girish Pillai,1973-03-22,M,3,0,1995-03-31
1740,1,16,2,4,KA2341365,Mahesh Shetty,1969-03-20,M,8,0,1995-06-09
1741,8,93,3,1,KA2105263,Mahesh Patil,1969-11-10,M,5,0,1995-08-24
1742,13,123,2,3,KA9205525,Santosh Shetty,1980-05-27,M,6,0,2005-03-10
1743,3,44,3,1,KA6920595,Dinesh Kumar,1995-02-08,M,7,0,2020-12-17
1744,10,104,7,1,KA8791214,Srinivas Patil,1976-03-22,M,8,0,2003-01-29
1745,2,36,1,2,KA7701126,Ravi Hegde,1982-10-24,M,6,0,2006-12-08
1746,3,48,3,1,KA1274967,Naresh Reddy,1987-04-15,M,7,0,2009-10-20
1747,1,6,1,2,KA6092256,Girish Patil,1974-09-17,M,5,0,1998-11-23
1748,14,128,4,1,KA3681345,Basavaraj Swamy,1977-08-09,M,8,0,2002-01-11
1749,1,18,1,4,KA5854015,Anitha Patil,1982-07-09,F,3,0,2008-06-17
1750,10,107,1,3,KA3660906,Basavaraj Nair,1975-01-07,M,6,0,1997-01-27
1751,1,32,3,1,KA9885829,Naveen Hegde,1970-02-23,M,5,0,1992-11-09
1752,2,33,4,1,KA8944398,Prakash Nair,1980-06-11,M,2,0,2005-08-06
1753,4,54,1,2,KA6243501,Prakash Hegde,1982-05-22,M,8,0,2008-03-25
1754,7,85,3,1,KA6399457,Shivaraj Patil,1988-04-20,M,4,0,2010-12-31
1755,5,64,6,1,KA8881139,Naveen Kumar,1975-02-07,M,1,0,2000-03-30
1756,2,38,5,1,KA2364116,Ganesh Hegde,1969-01-17,M,8,0,1992-10-31
1757,9,100,2,3,KA3400540,Girish Gowda,1988-05-09,M,6,0,2014-10-10
1758,4,58,1,3,KA6975520,Suresh Shetty,1968-08-15,M,8,0,1990-08-16
1759,7,81,2,2,KA4157389,Girish Patil,1969-11-22,M,2,0,1996-10-29
1760,3,50,7,1,KA9457885,Suresh Bhat,1973-07-15,M,5,0,2000-01-01
1761,1,3,4,1,KA4426579,Ravi Hegde,1983-08-24,M,3,0,2007-02-03
1762,11,108,4,1,KA8800390,Rajesh Raju,1993-06-28,M,3,0,2017-07-16
1763,21,153,1,3,KA2807658,Ravi Murthy,1977-02-05,M,5,0,2003-05-03
1764,12,117,3,1,KA3156470,Dinesh Bhat,1984-03-31,M,6,0,2007-02-22
1765,7,84,6,1,KA7187806,Suma Naik,1972-03-26,F,3,0,1996-11-22
1766,24,161,1,3,KA7636021,Ravi Murthy,1977-07-17,M,3,0,2003-02-24
1767,7,83,1,1,KA9585041,Suresh Raju,1971-08-25,M,1,0,1997-11-15
1768,1,18,1,1,KA9770802,Ramesh Shetty,1990-09-29,M,3,0,2013-07-30
1769,8,93,5,1,KA2361617,Lakshmi Gowda,1981-01-01,F,7,0,2004-11-18
1770,17,140,2,4,KA7643612,Mahesh Shetty,1994-03-26,M,3,0,2019-02-27
1771,12,115,1,3,KA4815074,Mahesh Pillai,1989-11-19,M,4,0,2012-07-07
1772,25,165,1,1,KA1707593,Shivaraj Naik,1986-11-27,M,4,0,2011-07-29
1773,14,129,1,4,KA7640569,Ramesh Pillai,1982-09-09,M,1,0,2006-06-26
1774,27,172,1,1,KA1673270,Harish Shetty,1978-05-29,M,4,0,2003-06-23
1775,14,126,3,1,KA2352703,Dinesh Kumar,1996-09-12,M,6,0,2020-08-22
1776,2,39,1,3,KA5456812,Naresh Hegde,1972-12-19,M,6,0,1994-12-29
1777,22,156,1,2,KA6487124,Naresh Pillai,1985-07-11,M,5,0,2009-05-21
1778,12,115,1,4,KA4432451,Harish Shetty,1969-12-15,M,3,0,1995-08-05
1779,4,53,1,3,KA4596069,Ravi Nair,1988-01-16,M,5,0,2014-04-14
1780,4,59,4,1,KA5233438,Suresh Raju,1971-08-05,M,4,0,1998-07-27
1781,3,47,1,4,KA7519151,Harish Naik,1982-01-15,M,6,0,2005-03-07
1782,3,43,5,1,KA5787252,Ravi Swamy,1974-12-19,M,4,0,1999-08-23
1783,1,8,1,1,KA5600838,Ganesh Sharma,1969-03-29,M,1,0,1991-07-04
1784,3,41,3,1,KA7174850,Ravi Bhat,1992-08-28,M,4,0,2014-12-10
1785,9,96,7,1,KA8004270,Kumar Bhat,1993-08-10,M,1,0,2017-02-28
1786,6,78,1,4,KA4433725,Suresh Sharma,1990-08-29,M,2,0,2014-02-12
1787,1,8,5,1,KA1240653,Vinitha Raju,1975-08-24,F,2,0,1998-08-10
1788,20,149,6,1,KA5530969,Venkatesh Shetty,1972-01-06,M,1,0,1995-07-13
1789,29,178,4,1,KA2093165,Basavaraj Gowda,1990-02-22,M,7,0,2013-05-03
1790,11,111,2,2,KA1222617,Rajesh Naik,1976-02-17,M,1,0,2000-06-04
1791,13,123,1,3,KA1409580,Girish Bhat,1987-12-05,M,5,0,2014-05-29
1792,12,115,4,1,KA1740262,Lakshmi Kumar,1996-12-07,F,7,0,2022-07-25
1793,31,184,1,3,KA2483374,Basavaraj Nair,1994-11-25,M,6,0,2018-06-28
1794,9,96,1,2,KA6380641,Basavaraj Murthy,1967-06-24,M,6,0,1991-07-18
1795,13,120,2,3,KA3476873,Praveen Hegde,1981-06-08,M,8,0,2007-09-21
1796,1,23,2,2,KA6583525,Kumar Patil,1970-01-04,M,6,0,1993-05-31
1797,28,175,3,1,KA1717322,Srinivas Nair,1989-08-26,M,6,0,2016-08-16
1798,17,139,2,2,KA3340778,Ramesh Swamy,1968-08-21,M,4,0,1995-04-15
1799,11,108,6,1,KA1704281,Ravi Gowda,1992-01-01,M,2,0,2016-10-17
1800,27,171,3,1,KA4804776,Girish Sharma,1989-08-19,M,6,0,2015-10-06
1801,9,96,6,1,KA9776514,Santosh Bhat,1972-06-02,M,7,0,1996-08-13
1802,29,177,2,4,KA3612232,Prakash Bhat,1992-03-31,M,4,0,2015-07-01
1803,14,127,1,3,KA5057290,Manjunath Nair,1990-07-18,M,7,0,2012-12-06
1804,1,25,4,1,KA1272126,Dinesh Murthy,1988-06-14,M,1,0,2010-07-27
1805,28,175,6,1,KA5251915,Dinesh Reddy,1993-10-27,M,8,0,2016-03-07
1806,10,104,4,1,KA6036779,Usha Patil,1996-07-18,F,6,0,2022-06-11
1807,23,159,2,1,KA9243207,Dinesh Rao,1970-07-27,M,1,0,1995-03-27
1808,30,180,1,4,KA2644281,Prakash Naik,1975-10-11,M,7,0,2002-08-03
1809,29,176,2,4,KA1648801,Naveen Sharma,1975-01-10,M,8,0,1997-02-28
1810,17,140,1,2,KA2577152,Mahesh Shetty,1992-11-21,M,8,0,2015-05-04
1811,13,121,3,1,KA6197809,Santosh Kumar,1995-06-25,M,8,0,2019-04-11
1812,29,176,1,1,KA9494212,Kumar Gowda,1991-04-06,M,8,0,2016-07-28
1813,30,179,1,1,KA5248063,Naresh Shetty,1971-09-04,M,2,0,1995-11-01
1814,12,116,7,1,KA3730427,Basavaraj Reddy,1983-11-11,M,1,0,2010-08-19
1815,29,176,1,1,KA4340730,Santosh Hegde,1990-01-28,M,8,0,2016-10-02
1816,26,168,5,1,KA7320306,Rajesh Hegde,1989-02-05,M,1,0,2015-06-01
1817,28,175,6,1,KA9277057,Venkatesh Patil,1970-11-04,M,4,0,1997-07-26
1818,2,36,1,1,KA8350052,Ganesh Gowda,1991-02-06,M,8,0,2017-03-27
1819,16,135,4,1,KA2783889,Kumar Naik,1980-07-01,M,7,0,2006-01-16
1820,30,180,3,1,KA2093460,Girish Hegde,1978-01-29,M,2,0,2000-06-09
1821,15,130,2,2,KA3030225,Prakash Shetty,1986-02-09,M,1,0,2013-01-01
1822,3,51,4,1,KA7263217,Praveen Reddy,1977-01-04,M,5,0,2002-09-11
1823,1,30,2,2,KA4396501,Naresh Swamy,1971-12-01,M,3,0,1994-02-14
1824,1,16,2,1,KA2891674,Ravi Naik,1974-02-18,M,5,0,2000-07-15
1825,2,36,7,1,KA9059592,Rajesh Rao,1982-09-08,M,4,0,2006-01-14
1826,4,55,2,4,KA2189815,Basavaraj Shetty,1992-07-30,M,3,0,2015-07-13
1827,1,18,6,1,KA2217859,Manjunath Reddy,1975-08-05,M,3,0,2000-06-15
1828,8,93,4,1,KA5403489,Kumar Pillai,1986-11-29,M,7,0,2013-07-15
