VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
10949,9995,Asha Naik,40,F,0
10950,9996,Meena Kumar,27,F,0
10951,9997,Naveen Naik,68,M,0
10952,9998,Naresh Naik,34,M,0
10953,9999,Geetha Patil,21,F,0
10954,10000,Kavitha Shetty,29,F,0
10955,10001,Mahesh Gowda,59,M,0
10956,10001,Pushpa Naik,27,F,0
10957,10002,Lakshmi Bhat,47,F,0
10958,10003,Ganesh Hegde,32,M,0
10959,10004,Rajesh Rao,46,M,0
10960,10005,Geetha Naik,29,F,0
10961,10006,Anitha Nair,11,F,0
10962,10007,Meena Sharma,55,F,0
10963,10008,Asha Reddy,35,F,0
10964,10009,Shobha Swamy,38,F,0
10965,10009,Praveen Nair,45,M,0
10966,10010,Suresh Shetty,40,M,0
10967,10011,Rajesh Patil,60,M,0
10968,10012,Dinesh Hegde,54,M,0
10969,10013,Ravi Murthy,36,M,0
10970,10014,Vinitha Naik,53,F,0
10971,10015,Kumar Patil,60,M,0
10972,10015,Anitha Naik,22,F,0
10973,10016,Basavaraj Naik,24,M,0
10974,10017,Mahesh Raju,20,M,0
10975,10018,Dinesh Swamy,52,M,0
10976,10019,Srinivas Reddy,28,M,0
10977,10020,Geetha Raju,41,F,0
10978,10021,Suresh Patil,34,M,0
10979,10022,Vinitha Naik,27,F,0
10980,10023,Usha Raju,23,F,0
10981,10024,Geetha Sharma,33,F,0
10982,10025,Santosh Kumar,18,M,0
10983,10026,Geetha Shetty,20,F,0
10984,10027,Lakshmi Bhat,55,F,0
10985,10028,Ramesh Nair,27,M,0
10986,10029,Rekha Patil,49,F,0
10987,10030,Meena Swamy,56,F,0
10988,10031,Praveen Kumar,36,M,0
10989,10032,Vinitha Bhat,49,F,0
10990,10033,Geetha Sharma,55,F,0
10991,10034,Manjunath Reddy,5,M,0
10992,10035,Geetha Hegde,52,F,0
10993,10036,Mamatha Swamy,56,F,0
10994,10037,Praveen Murthy,54,M,0
10995,10038,Kavitha Nair,48,F,0
10996,10039,Usha Shetty,36,F,0
10997,10040,Rajesh Gowda,29,M,0
10998,10041,Usha Rao,39,F,0
10999,10041,Srinivas Reddy,19,M,0
11000,10042,Anitha Hegde,29,F,0
11001,10043,Asha Naik,56,F,0
11002,10044,Rajesh Gowda,25,M,0
11003,10045,Ravi Swamy,36,M,0
11004,10046,Shivaraj Sharma,22,M,1
11005,10047,Suma Patil,38,F,0
11006,10048,Ganesh Swamy,56,M,0
11007,10049,Mamatha Shetty,35,F,0
11008,10050,Ravi Rao,37,M,0
11009,10051,Kumar Swamy,16,M,0
11010,10052,Basavaraj Reddy,23,M,0
11011,10053,Kavitha Gowda,59,F,0
11012,10054,Santosh Kumar,36,M,0
11013,10055,Ganesh Nair,31,M,0
11014,10055,Ramesh Reddy,54,M,0
11015,10056,Naveen Naik,29,M,0
11016,10057,Shivaraj Patil,18,M,0
11017,10058,Harish Murthy,31,M,0
11018,10059,Rajesh Shetty,43,M,0
11019,10060,Girish Kumar,18,M,0
11020,10061,Prakash Kumar,46,M,0
11021,10062,Santosh Rao,14,M,0
11022,10063,Venkatesh Patil,42,M,0
11023,10063,Ganesh Nair,32,M,0
11024,10064,Basavaraj Gowda,20,M,0
11025,10065,Girish Hegde,28,M,0
11026,10066,Kumar Swamy,20,M,0
11027,10067,Shivaraj Pillai,33,M,0
11028,10068,Meena Gowda,25,F,0
11029,10069,Rekha Patil,31,F,0
11030,10070,Suma Raju,18,F,0
11031,10071,Usha Pillai,27,F,0
11032,10072,Savitha Pillai,41,F,0
11033,10073,Ganesh Swamy,31,M,0
11034,10074,Suma Sharma,36,F,0
11035,10074,Manjunath Nair,7,M,0
11036,10075,Harish Raju,33,M,0
11037,10076,Naveen Patil,50,M,1
11038,10077,Rekha Gowda,33,F,0
11039,10078,Ganesh Gowda,52,M,0
11040,10079,Shobha Raju,46,F,0
11041,10080,Ramesh Raju,30,M,0
11042,10081,Anitha Patil,42,F,0
11043,10082,Suresh Pillai,6,M,0
11044,10083,Santosh Patil,34,M,0
11045,10084,Harish Swamy,18,M,0
11046,10085,Prakash Gowda,37,M,0
11047,10086,Ganesh Pillai,21,M,0
11048,10086,Santosh Hegde,41,M,0
11049,10087,Geetha Pillai,33,F,0
11050,10088,Naveen Kumar,75,M,0
11051,10089,Rekha Swamy,62,F,0
11052,10090,Basavaraj Gowda,58,M,0
11053,10091,Geetha Bhat,8,F,0
11054,10091,Naresh Rao,39,M,0
11055,10092,Manjunath Sharma,33,M,0
11056,10093,Rekha Shetty,54,F,0
11057,10094,Basavaraj Raju,42,M,0
11058,10095,Anitha Naik,18,F,0
11059,10096,Dinesh Sharma,18,M,0
11060,10097,Rajesh Rao,36,M,0
11061,10098,Srinivas Sharma,18,M,0
11062,10099,Dinesh Swamy,45,M,0
11063,10100,Meena Reddy,27,F,0
11064,10101,Girish Nair,31,M,0
11065,10102,Rekha Raju,7,F,0
11066,10103,Srinivas Rao,31,M,0
11067,10104,Dinesh Sharma,32,T,0
11068,10105,Harish Hegde,12,M,0
11069,10106,Geetha Reddy,39,F,0
11070,10107,Naresh Patil,22,M,0
11071,10108,Rekha Nair,34,F,1
11072,10109,Kavitha Nair,33,F,0
11073,10110,Kavitha Shetty,24,F,0
11074,10111,Mamatha Murthy,34,F,0
11075,10112,Naresh Hegde,30,M,0
11076,10113,Ganesh Pillai,47,M,0
11077,10114,Harish Reddy,15,M,0
11078,10115,Meena Pillai,26,F,0
11079,10116,Rekha Murthy,22,F,0
11080,10116,Kavitha Nair,27,F,0
11081,10117,Geetha Murthy,31,F,0
11082,10118,Venkatesh Pillai,22,M,0
11083,10119,Venkatesh Gowda,48,M,0
11084,10120,Geetha Bhat,49,F,0
11085,10121,Naveen Naik,17,M,0
11086,10121,Anitha Pillai,30,F,0
11087,10122,Praveen Raju,19,M,0
11088,10122,Lakshmi Raju,47,F,0
11089,10123,Naveen Nair,41,M,0
11090,10124,Suma Reddy,16,F,0
11091,10125,Asha Pillai,19,F,0
11092,10126,Lakshmi Bhat,38,F,0
11093,10127,Savitha Nair,43,F,0
11094,10128,Usha Murthy,23,F,0
11095,10128,Usha Murthy,37,F,0
11096,10129,Vinitha Pillai,13,F,0
11097,10129,Rekha Reddy,38,F,0
11098,10130,Lakshmi Swamy,31,F,0
11099,10131,Shivaraj Pillai,5,M,0
11100,10132,Rajesh Swamy,56,M,0
11101,10132,Santosh Nair,15,M,0
11102,10133,Praveen Gowda,64,M,0
11103,10134,Geetha Rao,30,F,0
11104,10135,Manjunath Patil,55,M,0
11105,10136,Rajesh Hegde,39,M,0
11106,10136,Mahesh Swamy,34,M,0
11107,10137,Ganesh Hegde,20,M,0
11108,10138,Manjunath Gowda,26,M,0
11109,10139,Venkatesh Reddy,43,T,0
11110,10140,Meena Murthy,57,F,0
11111,10140,Anitha Bhat,44,F,0
11112,10141,Savitha Murthy,58,F,0
11113,10142,Ravi Raju,5,M,0
11114,10143,Vinitha Gowda,56,F,0
11115,10144,Shivaraj Nair,18,M,0
11116,10145,Shivaraj Murthy,5,M,0
11117,10146,Girish Kumar,29,T,0
11118,10147,Ravi Rao,26,M,0
11119,10148,Manjunath Shetty,16,M,0
11120,10149,Basavaraj Murthy,55,M,0
11121,10150,Naresh Gowda,32,M,0
11122,10151,Suma Shetty,51,F,0
11123,10152,Shivaraj Hegde,63,M,0
11124,10153,Anitha Bhat,32,F,0
11125,10154,Harish Hegde,27,M,0
11126,10154,Pushpa Nair,52,F,0
11127,10155,Naveen Gowda,55,M,0
11128,10156,Suma Patil,45,F,0
11129,10157,Naveen Sharma,29,M,0
11130,10158,Meena Kumar,43,F,0
11131,10159,Mamatha Pillai,33,F,0
11132,10160,Mamatha Rao,30,F,0
11133,10161,Kumar Nair,22,M,0
11134,10162,Praveen Pillai,48,T,0
11135,10163,Praveen Murthy,22,M,0
11136,10164,Geetha Nair,42,F,0
11137,10164,Praveen Shetty,18,M,0
11138,10165,Ganesh Hegde,38,M,0
11139,10166,Mahesh Pillai,37,M,0
11140,10167,Naresh Patil,30,M,0
11141,10168,Shobha Patil,61,F,0
11142,10169,Geetha Pillai,46,F,0
11143,10170,Harish Patil,31,M,0
11144,10171,Mamatha Gowda,33,F,0
11145,10172,Kavitha Sharma,42,F,0
11146,10173,Manjunath Reddy,59,M,1
11147,10174,Mamatha Nair,47,F,0
11148,10175,Suresh Murthy,34,M,0
11149,10176,Meena Sharma,23,F,0
11150,10177,Manjunath Gowda,33,M,0
11151,10177,Ravi Nair,46,M,0
11152,10178,Savitha Kumar,44,F,0
11153,10179,Asha Nair,64,F,0
11154,10180,Shivaraj Shetty,39,M,0
11155,10181,Manjunath Gowda,45,M,0
11156,10182,Rekha Bhat,41,F,0
11157,10183,Usha Naik,16,F,0
11158,10183,Dinesh Reddy,30,M,0
11159,10184,Kumar Naik,26,M,0
11160,10185,Girish Gowda,44,M,0
11161,10186,Geetha Raju,45,F,0
11162,10187,Naresh Swamy,22,M,0
11163,10188,Srinivas Shetty,57,M,0
11164,10189,Manjunath Bhat,35,M,0
11165,10190,Manjunath Pillai,5,M,0
11166,10191,Shobha Rao,24,F,0
11167,10192,Meena Murthy,39,F,0
11168,10193,Meena Shetty,27,F,0
11169,10194,Srinivas Reddy,22,M,0
11170,10195,Manjunath Raju,28,M,0
11171,10196,Geetha Shetty,33,F,0
11172,10197,Kumar Kumar,29,M,0
11173,10198,Kavitha Shetty,18,F,0
11174,10199,Vinitha Hegde,11,F,0
11175,10200,Basavaraj Bhat,23,M,0
11176,10201,Ganesh Patil,35,M,0
11177,10202,Prakash Naik,47,M,0
11178,10203,Praveen Sharma,53,M,0
11179,10204,Lakshmi Rao,41,F,0
11180,10205,Naveen Reddy,49,M,0
11181,10206,Usha Sharma,42,F,0
11182,10207,Suresh Murthy,28,M,0
11183,10208,Geetha Shetty,37,F,0
11184,10209,Srinivas Rao,25,M,0
11185,10210,Anitha Gowda,45,F,0
11186,10211,Santosh Swamy,49,M,0
11187,10212,Asha Hegde,25,F,0
11188,10213,Kumar Shetty,41,M,0
11189,10214,Praveen Sharma,43,M,0
11190,10215,Kavitha Naik,39,F,0
11191,10216,Pushpa Murthy,35,F,0
11192,10217,Mamatha Reddy,57,F,0
11193,10218,Usha Gowda,19,F,0
11194,10219,Shivaraj Gowda,20,M,1
11195,10220,Naveen Hegde,18,M,0
11196,10221,Prakash Sharma,29,M,0
11197,10222,Usha Naik,37,F,0
11198,10223,Praveen Nair,26,M,0
11199,10224,Naresh Patil,38,M,1
11200,10224,Basavaraj Murthy,23,M,0
11201,10225,Mamatha Hegde,32,F,0
11202,10225,Basavaraj Reddy,44,M,0
11203,10226,Geetha Reddy,40,F,0
11204,10227,Prakash Pillai,23,M,0
11205,10228,Basavaraj Murthy,26,M,0
11206,10229,Naveen Raju,28,M,0
11207,10230,Vinitha Hegde,33,F,0
11208,10230,Lakshmi Hegde,34,F,0
11209,10231,Anitha Gowda,56,F,0
11210,10232,Meena Reddy,35,F,0
11211,10233,Geetha Murthy,36,F,0
11212,10234,Asha Pillai,16,F,0
11213,10235,Rekha Shetty,5,F,0
11214,10236,Vinitha Sharma,41,F,0
11215,10237,Shivaraj Nair,43,M,0
11216,10238,Prakash Pillai,42,M,0
11217,10239,Harish Hegde,37,M,0
11218,10240,Lakshmi Murthy,41,F,0
11219,10241,Srinivas Murthy,55,M,0
11220,10242,Ganesh Pillai,36,M,0
11221,10243,Naresh Raju,79,M,0
11222,10244,Dinesh Murthy,32,M,0
11223,10245,Shivaraj Nair,30,M,0
11224,10246,Lakshmi Shetty,14,F,0
11225,10247,Kumar Pillai,44,M,0
11226,10248,Suresh Pillai,35,M,0
11227,10249,Ganesh Kumar,36,M,0
11228,10250,Naveen Patil,40,M,0
11229,10251,Venkatesh Pillai,50,M,0
11230,10252,Basavaraj Raju,24,M,0
11231,10253,Geetha Naik,57,F,0
11232,10254,Savitha Nair,24,F,0
11233,10255,Pushpa Rao,24,F,0
11234,10256,Vinitha Nair,41,F,0
11235,10257,Usha Reddy,43,F,0
11236,10258,Suma Reddy,61,F,0
11237,10259,Mahesh Murthy,51,M,0
11238,10260,Naresh Kumar,51,M,0
11239,10261,Kavitha Reddy,7,F,0
11240,10262,Venkatesh Bhat,27,M,0
11241,10263,Shobha Raju,38,F,0
11242,10264,Geetha Bhat,41,F,0
11243,10265,Dinesh Kumar,15,M,0
11244,10266,Ganesh Sharma,5,M,0
11245,10267,Girish Sharma,5,M,0
11246,10268,Suma Pillai,68,F,0
11247,10269,Manjunath Naik,49,M,0
11248,10270,Lakshmi Nair,31,F,0
11249,10271,Pushpa Kumar,21,F,0
11250,10272,Dinesh Sharma,21,M,0
11251,10272,Anitha Hegde,26,F,0
11252,10273,Lakshmi Sharma,50,F,0
11253,10274,Shobha Nair,40,F,0
11254,10275,Girish Naik,39,M,0
11255,10276,Mamatha Nair,36,F,0
11256,10277,Shobha Swamy,27,F,0
11257,10278,Usha Rao,33,F,0
11258,10279,Manjunath Patil,52,M,0
11259,10280,Naresh Nair,31,M,0
11260,10281,Girish Shetty,47,M,0
11261,10282,Mamatha Gowda,15,F,0
11262,10283,Praveen Raju,13,T,0
11263,10284,Praveen Shetty,43,T,0
11264,10285,Asha Kumar,36,F,0
11265,10286,Ravi Raju,41,M,0
11266,10287,Srinivas Murthy,45,M,0
11267,10288,Venkatesh Raju,27,M,0
11268,10289,Asha Reddy,40,F,0
11269,10290,Savitha Sharma,26,F,0
11270,10291,Mamatha Naik,73,F,0
11271,10291,Anitha Kumar,28,F,0
11272,10292,Venkatesh Pillai,44,M,0
11273,10293,Prakash Patil,18,M,0
11274,10294,Naresh Shetty,64,M,0
11275,10295,Praveen Naik,29,M,0
11276,10296,Mamatha Raju,41,F,0
11277,10297,Ramesh Sharma,20,M,0
11278,10298,Naveen Shetty,49,T,0
11279,10299,Anitha Swamy,21,F,0
11280,10300,Naresh Bhat,18,M,0
11281,10301,Dinesh Reddy,35,M,0
11282,10301,Suresh Murthy,33,M,0
11283,10302,Srinivas Hegde,29,M,0
11284,10302,Mamatha Bhat,50,F,0
11285,10303,Manjunath Hegde,24,M,0
11286,10304,Usha Raju,46,F,0
11287,10305,Ravi Murthy,25,M,0
11288,10305,Santosh Sharma,35,M,0
11289,10306,Kavitha Rao,49,F,0
11290,10307,Asha Patil,34,F,0
11291,10308,Rajesh Pillai,42,M,0
11292,10309,Anitha Kumar,37,F,0
11293,10309,Kavitha Rao,46,F,0
11294,10310,Pushpa Pillai,38,F,0
11295,10310,Usha Nair,41,F,0
11296,10311,Dinesh Hegde,23,M,0
11297,10312,Meena Naik,26,F,0
11298,10313,Anitha Bhat,39,F,0
11299,10314,Basavaraj Pillai,34,M,0
11300,10315,Ravi Gowda,52,M,0
11301,10316,Santosh Pillai,55,M,0
11302,10317,Meena Naik,46,F,0
11303,10317,Geetha Shetty,49,F,0
11304,10318,Mamatha Pillai,49,F,0
11305,10319,Savitha Nair,38,F,0
11306,10320,Manjunath Gowda,26,M,0
11307,10321,Mamatha Reddy,24,F,0
11308,10322,Shobha Pillai,32,F,0
11309,10323,Rekha Rao,33,F,0
11310,10324,Harish Reddy,46,M,0
11311,10324,Suresh Pillai,14,M,0
11312,10325,Shobha Rao,19,F,0
11313,10326,Girish Kumar,25,M,0
11314,10327,Venkatesh Gowda,43,M,0
11315,10328,Rajesh Hegde,16,M,0
11316,10329,Shobha Sharma,24,F,0
11317,10330,Kumar Nair,32,M,0
11318,10331,Rajesh Patil,35,M,0
11319,10332,Suma Naik,23,F,0
11320,10333,Shobha Naik,53,F,0
11321,10334,Naveen Kumar,37,M,0
11322,10335,Venkatesh Reddy,31,M,0
11323,10336,Asha Bhat,33,F,0
11324,10337,Srinivas Raju,34,M,0
11325,10337,Venkatesh Nair,5,M,0
11326,10338,Rekha Murthy,20,F,0
11327,10339,Usha Shetty,21,F,0
11328,10340,Prakash Reddy,43,M,0
11329,10341,Anitha Murthy,45,F,0
11330,10342,Pushpa Swamy,64,F,0
11331,10343,Ravi Rao,36,M,0
11332,10344,Savitha Hegde,21,F,0
11333,10344,Lakshmi Reddy,30,F,0
11334,10345,Shobha Nair,52,F,0
11335,10346,Ganesh Rao,18,M,0
11336,10347,Vinitha Swamy,20,F,0
11337,10348,Girish Rao,24,M,0
11338,10349,Shivaraj Sharma,47,M,0
11339,10350,Vinitha Shetty,55,F,0
11340,10351,Harish Shetty,50,M,0
11341,10352,Asha Nair,50,F,0
11342,10353,Ravi Swamy,24,M,0
11343,10354,Rajesh Shetty,34,M,0
11344,10355,Kumar Kumar,52,M,0
11345,10356,Rajesh Rao,35,M,1
11346,10356,Suresh Naik,43,M,0
11347,10357,Girish Patil,46,M,0
11348,10358,Praveen Hegde,5,M,0
11349,10359,Ravi Naik,35,M,0
11350,10360,Lakshmi Reddy,39,F,0
11351,10361,Girish Gowda,33,M,0
11352,10362,Manjunath Raju,48,M,0
11353,10363,Girish Gowda,37,M,1
11354,10364,Rajesh Rao,33,M,0
11355,10365,Srinivas Hegde,37,M,0
11356,10366,Asha Kumar,39,F,0
11357,10367,Savitha Bhat,48,F,0
11358,10368,Praveen Patil,32,M,0
11359,10369,Dinesh Reddy,24,M,0
11360,10370,Prakash Murthy,46,M,0
11361,10370,Venkatesh Gowda,32,M,0
11362,10371,Girish Naik,18,M,0
11363,10372,Anitha Kumar,50,F,0
11364,10373,Usha Rao,48,F,0
11365,10374,Venkatesh Naik,30,M,0
11366,10375,Anitha Sharma,59,F,0
11367,10376,Santosh Murthy,24,M,0
11368,10377,Geetha Bhat,26,F,0
11369,10378,Rajesh Nair,38,M,0
11370,10379,Mahesh Rao,18,M,1
11371,10380,Usha Nair,17,F,0
11372,10381,Kumar Reddy,25,M,0
11373,10382,Suma Nair,37,F,0
11374,10383,Usha Sharma,24,F,0
11375,10384,Mamatha Pillai,41,F,0
11376,10385,Pushpa Rao,68,F,0
11377,10386,Kumar Gowda,42,M,1
11378,10387,Ganesh Nair,42,M,0
11379,10388,Anitha Naik,22,F,0
11380,10389,Shivaraj Reddy,43,M,0
11381,10390,Vinitha Rao,29,F,0
11382,10391,Geetha Gowda,39,F,0
11383,10392,Pushpa Murthy,22,F,0
11384,10393,Vinitha Reddy,57,F,0
11385,10394,Prakash Murthy,27,M,0
11386,10395,Harish Swamy,33,M,0
11387,10396,Harish Pillai,18,M,0
11388,10397,Suma Reddy,40,F,0
11389,10398,Suresh Reddy,27,M,0
11390,10399,Savitha Nair,43,F,0
11391,10400,Naveen Pillai,42,M,0
11392,10401,Meena Naik,22,F,0
11393,10402,Usha Shetty,50,F,0
11394,10403,Kavitha Murthy,39,F,1
11395,10404,Basavaraj Swamy,37,M,0
11396,10405,Ganesh Raju,35,M,0
11397,10406,Girish Pillai,42,M,0
11398,10407,Asha Patil,29,F,0
11399,10408,Venkatesh Sharma,41,M,0
11400,10409,Lakshmi Swamy,46,F,0
11401,10410,Pushpa Patil,46,F,0
11402,10411,Mamatha Bhat,41,F,0
11403,10412,Lakshmi Raju,8,F,0
11404,10413,Anitha Sharma,37,F,0
11405,10414,Vinitha Pillai,28,F,0
11406,10415,Ganesh Pillai,14,M,0
11407,10416,Ravi Nair,27,M,0
11408,10417,Srinivas Pillai,28,M,0
11409,10418,Kumar Patil,48,M,0
11410,10419,Santosh Swamy,46,M,0
11411,10420,Manjunath Nair,23,M,0
11412,10421,Harish Shetty,27,M,0
11413,10422,Vinitha Rao,29,F,0
11414,10423,Suma Reddy,33,F,0
11415,10424,Rekha Sharma,36,F,0
11416,10425,Naveen Swamy,43,M,0
11417,10426,Kavitha Patil,29,F,0
11418,10427,Kavitha Murthy,28,F,0
11419,10428,Prakash Raju,37,M,0
11420,10429,Ganesh Hegde,35,M,0
11421,10430,Lakshmi Sharma,34,F,0
11422,10431,Venkatesh Bhat,35,M,0
11423,10432,Naresh Nair,56,M,0
11424,10433,Harish Sharma,44,M,0
11425,10434,Mahesh Gowda,31,M,0
11426,10435,Pushpa Naik,38,F,0
11427,10436,Praveen Sharma,29,M,0
11428,10436,Dinesh Raju,24,M,0
11429,10437,Kumar Naik,38,M,1
11430,10438,Asha Hegde,38,F,0
11431,10439,Naresh Rao,28,M,0
11432,10440,Ramesh Rao,33,M,0
11433,10441,Harish Gowda,42,M,1
11434,10442,Geetha Rao,9,F,0
11435,10443,Naresh Shetty,36,M,0
11436,10443,Vinitha Pillai,36,F,0
11437,10444,Vinitha Shetty,18,F,0
11438,10445,Ganesh Hegde,53,M,0
11439,10446,Anitha Hegde,42,F,0
11440,10446,Naresh Reddy,28,M,0
11441,10447,Rekha Patil,33,F,0
11442,10448,Suma Nair,26,F,0
11443,10449,Rajesh Hegde,62,M,0
11444,10450,Venkatesh Reddy,45,M,0
11445,10451,Usha Swamy,53,F,0
11446,10452,Savitha Swamy,54,F,0
11447,10453,Praveen Shetty,31,M,0
11448,10454,Pushpa Rao,25,F,0
11449,10455,Kumar Shetty,46,M,0
11450,10455,Girish Rao,22,M,0
11451,10456,Asha Nair,52,F,0
11452,10457,Dinesh Sharma,34,M,0
11453,10458,Lakshmi Shetty,40,F,0
11454,10459,Praveen Nair,41,M,0
11455,10460,Ganesh Nair,42,M,0
11456,10461,Meena Pillai,23,F,0
11457,10462,Savitha Raju,46,F,0
11458,10463,Rekha Sharma,59,F,0
11459,10463,Rekha Patil,42,F,0
11460,10464,Usha Swamy,46,F,0
11461,10465,Asha Kumar,24,F,0
11462,10466,Rekha Swamy,39,F,0
11463,10467,Asha Gowda,18,F,0
11464,10467,Lakshmi Nair,54,F,0
11465,10468,Pushpa Kumar,32,F,0
11466,10469,Srinivas Nair,73,M,0
11467,10470,Mamatha Gowda,49,F,0
11468,10470,Geetha Shetty,45,F,0
11469,10471,Mamatha Naik,35,F,0
11470,10472,Vinitha Patil,44,F,0
11471,10472,Ganesh Patil,58,M,0
11472,10473,Ramesh Raju,26,M,0
11473,10474,Anitha Pillai,37,F,0
11474,10475,Geetha Kumar,20,F,0
11475,10476,Suma Naik,48,F,0
11476,10476,Geetha Shetty,36,F,0
11477,10477,Ravi Reddy,63,M,0
11478,10478,Lakshmi Reddy,20,F,0
11479,10479,Pushpa Swamy,23,F,0
11480,10480,Kavitha Pillai,54,F,0
11481,10481,Anitha Bhat,48,F,0
11482,10482,Rekha Murthy,42,F,0
11483,10483,Girish Kumar,18,M,0
11484,10483,Savitha Kumar,43,F,0
11485,10484,Harish Patil,57,M,0
11486,10485,Basavaraj Sharma,51,M,0
11487,10486,Shivaraj Shetty,17,M,0
11488,10487,Lakshmi Rao,28,F,0
11489,10488,Shivaraj Swamy,20,M,0
11490,10489,Savitha Sharma,14,F,0
11491,10490,Rekha Bhat,40,F,0
11492,10491,Girish Sharma,43,M,0
11493,10492,Girish Naik,34,M,0
11494,10493,Asha Kumar,30,F,0
11495,10494,Santosh Gowda,57,M,0
11496,10495,Harish Pillai,28,M,0
11497,10496,Lakshmi Patil,59,F,0
11498,10497,Praveen Bhat,37,M,0
11499,10498,Shivaraj Nair,13,M,0
11500,10499,Usha Shetty,27,F,0
11501,10500,Geetha Bhat,26,F,0
11502,10501,Shivaraj Swamy,27,M,0
11503,10502,Pushpa Kumar,43,F,0
11504,10503,Shobha Naik,38,F,0
11505,10504,Santosh Sharma,26,M,0
11506,10505,Lakshmi Raju,8,F,0
11507,10506,Dinesh Pillai,44,M,0
11508,10507,Usha Nair,31,F,0
11509,10508,Kavitha Hegde,19,F,0
11510,10509,Ramesh Rao,49,M,0
11511,10510,Naresh Raju,38,M,0
11512,10511,Manjunath Naik,70,M,0
11513,10512,Suresh Raju,26,M,0
11514,10513,Pushpa Pillai,44,F,0
11515,10514,Naveen Sharma,26,T,0
11516,10514,Anitha Shetty,34,F,0
11517,10515,Ganesh Kumar,46,M,0
11518,10516,Suma Nair,31,F,0
11519,10517,Savitha Hegde,56,F,0
11520,10518,Suma Naik,15,F,0
11521,10519,Kumar Naik,36,M,0
11522,10520,Rajesh Swamy,49,M,0
11523,10521,Asha Shetty,47,F,0
11524,10522,Kumar Rao,38,M,0
11525,10523,Usha Pillai,32,F,0
11526,10524,Ganesh Rao,37,M,0
11527,10525,Geetha Raju,51,F,0
11528,10526,Naresh Shetty,45,M,0
11529,10527,Santosh Patil,40,M,0
11530,10528,Shobha Murthy,45,F,0
11531,10529,Suresh Naik,26,M,0
11532,10530,Naresh Gowda,31,M,0
11533,10530,Suresh Bhat,64,M,0
11534,10531,Naresh Sharma,5,M,0
11535,10532,Kumar Sharma,33,M,0
11536,10532,Meena Murthy,17,F,0
11537,10533,Mahesh Kumar,59,M,0
11538,10534,Shobha Kumar,45,F,0
11539,10535,Ramesh Bhat,25,M,0
11540,10536,Ramesh Murthy,49,M,0
11541,10537,Srinivas Shetty,41,M,0
11542,10538,Geetha Naik,46,F,0
11543,10538,Naveen Reddy,18,M,0
11544,10539,Venkatesh Reddy,19,T,0
11545,10540,Prakash Raju,39,M,0
11546,10541,Mahesh Kumar,44,M,0
11547,10542,Shivaraj Kumar,37,M,0
11548,10543,Kumar Murthy,40,M,0
11549,10544,Geetha Sharma,47,F,0
11550,10545,Shivaraj Nair,18,M,0
11551,10546,Girish Swamy,53,M,0
11552,10547,Rajesh Gowda,36,M,0
11553,10548,Naresh Sharma,37,M,0
11554,10549,Anitha Murthy,45,F,0
11555,10550,Lakshmi Kumar,31,F,0
11556,10551,Lakshmi Gowda,50,F,0
11557,10552,Rajesh Sharma,39,M,0
11558,10553,Venkatesh Kumar,18,M,0
11559,10554,Srinivas Gowda,19,M,0
11560,10554,Rekha Pillai,32,F,0
11561,10555,Asha Nair,29,F,0
11562,10556,Shivaraj Reddy,43,M,1
11563,10557,Anitha Pillai,31,F,0
11564,10558,Rajesh Nair,24,M,0
11565,10559,Prakash Hegde,61,M,0
11566,10560,Rajesh Patil,58,T,0
11567,10561,Geetha Nair,13,F,0
11568,10561,Meena Reddy,53,F,0
11569,10562,Rajesh Raju,52,M,0
11570,10563,Manjunath Nair,52,M,0
11571,10563,Venkatesh Swamy,25,M,0
11572,10564,Geetha Kumar,44,F,0
11573,10565,Shivaraj Bhat,46,M,0
11574,10565,Suma Shetty,41,F,0
11575,10566,Santosh Murthy,36,M,0
11576,10567,Kavitha Kumar,45,F,0
11577,10568,Santosh Reddy,36,M,0
11578,10569,Geetha Sharma,43,F,0
11579,10570,Harish Nair,44,M,0
11580,10571,Vinitha Kumar,30,F,0
11581,10571,Venkatesh Gowda,12,M,0
11582,10572,Geetha Murthy,20,F,0
11583,10573,Vinitha Swamy,35,F,0
11584,10574,Girish Patil,46,M,0
11585,10575,Mamatha Raju,20,F,0
11586,10576,Rajesh Shetty,9,M,0
11587,10577,Lakshmi Sharma,38,F,0
11588,10578,Asha Reddy,57,F,0
11589,10578,Vinitha Bhat,13,F,0
11590,10579,Savitha Kumar,24,F,0
11591,10580,Suma Shetty,40,F,0
11592,10580,Girish Swamy,54,M,0
11593,10581,Anitha Patil,8,F,0
11594,10582,Asha Naik,18,F,0
11595,10582,Prakash Hegde,39,M,0
11596,10583,Harish Patil,46,M,0
11597,10584,Ganesh Sharma,35,M,0
11598,10585,Harish Pillai,37,M,0
11599,10585,Kavitha Bhat,51,F,0
11600,10586,Shivaraj Gowda,24,M,0
11601,10586,Naveen Reddy,44,M,0
11602,10587,Srinivas Kumar,48,M,0
11603,10588,Srinivas Sharma,26,M,0
11604,10589,Lakshmi Hegde,19,F,0
11605,10590,Suma Bhat,25,F,0
11606,10591,Lakshmi Rao,61,F,0
11607,10591,Shobha Patil,25,F,0
11608,10592,Lakshmi Raju,39,F,0
11609,10593,Geetha Swamy,50,F,0
11610,10594,Vinitha Naik,35,F,0
11611,10594,Lakshmi Swamy,6,F,0
11612,10595,Savitha Raju,5,F,0
