ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
14493,14493,Kavitha Kumar,18,3,1,3,F
14494,14494,Quincy Dutt,44,2,1,2,F
14495,14495,Lucky Bakshi,30,2,2,4,F
14496,14496,Janya Pillai,27,2,1,3,M
14497,14497,Lakshmi Gowda,34,5,1,4,F
14498,14498,Basavaraj Swamy,35,4,1,5,F
14499,14499,Mahesh Swamy,23,3,1,9,F
14500,14500,Naveen Bhat,33,1,1,6,F
14501,14501,Sarthak Bora,41,8,1,2,F
14502,14502,Indali Buch,53,1,1,9,F
14503,14503,Ravi Bhat,52,4,1,5,M
14504,14504,Alexander Oak,45,6,1,1,M
14505,14505,Basavaraj Rao,27,2,1,2,M
14506,14506,Geetha Pillai,24,1,1,3,M
14507,14507,Advik Bobal,46,2,1,2,F
14508,14508,Usha Pillai,46,5,4,2,F
14509,14509,Savitha Swamy,49,3,1,2,M
14510,14510,Brinda Om,36,1,1,3,M
14511,14511,Srinivas Pillai,72,5,1,1,F
14512,14512,Mahesh Swamy,34,9,1,3,M
14513,14513,Naksh Sem,40,1,1,6,F
14514,14514,Basavaraj Hegde,27,8,1,3,M
14515,14515,Zinal Seth,50,5,1,1,M
14516,14516,Chatresh Balay,48,2,1,1,F
14517,14517,Ravi Nair,45,4,1,1,M
14518,14518,Jonathan Bath,24,6,1,2,M
14519,14519,Kumar Murthy,58,7,1,8,M
14520,14520,Naresh Naik,51,1,1,2,M
14521,14521,Usha Sharma,60,1,1,3,M
14522,14522,Varsha Talwar,29,4,1,1,M
14523,14523,Suma Patil,35,7,1,1,M
14524,14524,Chanchal Kumer,36,1,1,3,M
14525,14525,Suresh Gowda,22,1,3,6,F
14526,14526,Harrison Sule,37,8,2,6,M
14527,14527,Srinivas Nair,26,5,1,1,F
14528,14528,Pratyush Bhardwaj,38,7,1,8,M
14529,14529,Mitali Suresh,43,1,2,5,F
14530,14530,Ekbal Rana,39,4,1,2,M
14531,14531,Lakshmi Patil,23,2,2,5,F
14532,14532,Mamatha Swamy,51,4,1,2,M
14533,14533,Anvi Sule,45,3,1,5,F
14534,14534,Naresh Nair,24,1,1,6,F
14535,14535,Hiral Goswami,39,3,1,6,F
14536,14536,Harita Salvi,47,9,1,2,M
14537,14537,Girish Raju,33,3,1,1,F
14538,14538,Hitesh Hans,27,3,1,3,F
14539,14539,Abdul Borra,24,2,1,2,M
14540,14540,Prakash Shetty,40,1,1,2,M
14541,14541,Pushpa Patil,49,4,1,2,M
14542,14542,Ramesh Raju,40,3,1,2,F
14543,14543,Waida Merchant,50,1,3,4,M
14544,14544,Suma Gowda,29,6,1,3,M
14545,14545,Shivansh Barad,42,2,2,1,F
14546,14546,Harish Bhat,49,7,2,9,M
14547,14547,Meena Reddy,47,3,1,5,F
14548,14548,Usha Sharma,29,4,1,5,M
14549,14549,Kalpit Mital,31,7,1,2,F
14550,14550,Vinitha Gowda,21,2,1,2,F
14551,14551,Jack Barad,41,2,2,5,F
14552,14552,Praveen Reddy,30,8,1,5,M
14553,14553,Qushi Sha,64,1,1,6,M
14554,14554,Srinivas Hegde,52,3,1,2,F
14555,14555,Elijah Kumer,28,1,1,7,F
14556,14556,Ravi Reddy,30,2,1,6,M
14557,14557,Suma Gowda,54,1,1,4,M
14558,14558,Yahvi Kurian,50,7,1,5,M
14559,14559,Chakradhar Cheema,38,1,1,2,M
14560,14560,Tanmayi Bhat,34,8,1,2,F
14561,14561,Kumar Pillai,18,3,1,8,M
14562,14562,Rajesh Murthy,36,3,1,7,F
14563,14563,Suresh Patil,34,1,1,3,M
14564,14564,Ramesh Rao,33,2,1,5,F
14565,14565,Suma Sharma,47,2,1,1,F
14566,14566,Dinesh Gowda,18,2,1,2,F
14567,14567,Meena Gowda,51,1,1,3,F
14568,14568,Barkha Zacharia,25,6,2,3,F
14569,14569,Pushpa Bhat,31,1,1,4,M
14570,14570,Santosh Patil,39,2,1,5,F
14571,14571,Suresh Murthy,56,5,1,1,F
14572,14572,Savitha Reddy,47,2,1,2,M
14573,14573,Suma Pillai,46,9,1,3,M
14574,14574,Atharv Sheth,53,5,2,5,F
14575,14575,Aarnav Bajwa,31,9,1,2,M
14576,14576,Asha Kumar,24,3,2,6,M
14577,14577,Prakash Kumar,39,2,1,4,F
14578,14578,Srinivas Bhat,44,2,1,2,M
14579,14579,Bina Chakraborty,23,2,1,2,M
14580,14580,Usha Patil,67,5,1,4,F
14581,14581,Rajesh Shetty,42,4,1,6,F
14582,14582,Basavaraj Murthy,18,1,1,4,M
14583,14583,Ganesh Patil,51,3,1,4,M
14584,14584,Yashica Gade,44,1,1,1,M
14585,14585,Meena Murthy,21,1,1,5,F
14586,14586,Lakshmi Rao,46,2,1,6,F
14587,14587,Chatresh Kuruvilla,30,1,1,6,M
14588,14588,Yutika Sanghvi,31,6,1,7,F
14589,14589,Asha Hegde,41,3,1,1,F
14590,14590,Yadavi Bail,34,3,1,5,M
14591,14591,Pushpa Sharma,56,1,1,8,M
14592,14592,Rekha Murthy,47,4,1,1,F
14593,14593,Veda Date,18,3,1,6,F
14594,14594,Shivaraj Pillai,38,1,1,2,F
14595,14595,Vinitha Murthy,28,6,1,6,M
14596,14596,Aadi Wali,55,2,2,2,M
14597,14597,Sudiksha Sagar,34,5,1,3,M
14598,14598,Viraj Pillai,25,2,1,1,M
14599,14599,Asha Patil,24,1,1,3,M
14600,14600,Kavitha Patil,37,2,1,5,F
14601,14601,Naresh Nair,19,2,1,3,M
14602,14602,Advik Seth,22,5,1,3,M
14603,14603,Shobha Hegde,60,1,1,2,M
14604,14604,Geetha Reddy,47,3,1,3,M
14605,14605,Damyanti Chaudhuri,41,4,1,3,M
14606,14606,Naresh Swamy,44,4,1,5,F
14607,14607,Deepa Sane,27,2,1,2,M
14608,14608,Savitha Murthy,34,1,1,3,T
14609,14609,Usha Patil,41,2,1,9,M
14610,14610,Vinitha Naik,57,2,1,2,F
14611,14611,Usha Sharma,60,1,1,7,F
14612,14612,Vasatika Kant,52,1,1,1,M
14613,14613,Ravi Bhat,37,5,1,6,F
14614,14614,Bahadurjit Kapur,27,2,2,2,F
14615,14615,Zaid Srinivasan,38,1,1,2,M
14616,14616,Harish Lanka,18,1,2,2,M
14617,14617,Ramesh Nair,44,4,1,3,F
14618,14618,Savitha Naik,42,3,1,3,M
14619,14619,Shobha Patil,71,6,1,3,M
14620,14620,Udant Bhardwaj,42,2,2,2,M
14621,14621,Praveen Hegde,31,10,1,2,M
14622,14622,Rekha Nair,41,2,1,2,M
14623,14623,Savitha Swamy,27,1,2,3,F
14624,14624,Meena Pillai,35,1,2,1,F
14625,14625,Pushpa Shetty,20,8,1,2,F
14626,14626,Anay Saraf,41,1,1,1,M
14627,14627,Harish Pillai,22,4,1,2,F
14628,14628,Rekha Rao,45,5,1,3,M
14629,14629,Basavaraj Reddy,70,3,1,6,F
14630,14630,Indali Chacko,28,4,1,3,M
14631,14631,Adya Iyengar,42,10,2,8,M
14632,14632,Samarth Reddy,47,2,1,2,F
14633,14633,Ekanta Saran,45,2,1,2,F
14634,14634,Wishi Savant,46,3,1,4,M
14635,14635,Bhavani Sur,18,5,1,6,M
14636,14636,Chaitaly Lad,32,5,2,5,F
14637,14637,Srinivas Nair,18,7,1,1,M
14638,14638,Vinitha Sharma,18,4,1,2,M
14639,14639,Ravi Bhat,58,1,1,1,M
14640,14640,Niharika Mangal,51,1,1,2,M
14641,14641,Shivaraj Murthy,57,3,1,3,M
14642,14642,Logan Raman,42,1,1,2,F
14643,14643,Chasmum Virk,52,1,1,3,M
14644,14644,Arjun Gera,18,2,1,2,F
14645,14645,Rekha Reddy,31,1,1,6,M
14646,14646,Vinitha Gowda,49,8,1,1,M
14647,14647,Rekha Naik,47,9,1,3,M
14648,14648,Krishna Dey,22,4,1,9,M
14649,14649,Vansha Jha,52,4,2,2,M
14650,14650,Mamatha Rao,37,2,1,1,M
14651,14651,Asha Gowda,20,2,3,1,M
14652,14652,Geetha Gowda,26,2,1,1,M
14653,14653,Ravi Rao,18,5,1,2,F
14654,14654,Suresh Nair,23,2,1,10,F
14655,14655,Advika Sibal,23,3,1,4,M
14656,14656,Harita Gopal,36,6,1,1,F
14657,14657,Chavvi Rattan,24,1,1,2,M
14658,14658,Mamatha Kumar,35,9,1,3,F
14659,14659,Naveen Rao,30,8,1,1,F
14660,14660,Vansha Prabhakar,33,7,1,5,M
14661,14661,Geetha Patil,42,2,1,2,M
14662,14662,Kamya Dhawan,38,1,1,2,F
14663,14663,Falak Lad,46,2,1,4,M
14664,14664,Ayush Narain,30,3,1,1,M
14665,14665,Manjunath Hegde,18,3,4,5,F
14666,14666,Pushpa Shetty,57,3,1,3,F
14667,14667,Vedhika Sagar,48,9,1,3,F
14668,14668,Devika Warrior,39,2,1,7,M
14669,14669,Zarna Misra,38,2,2,1,M
14670,14670,Ravi Reddy,53,7,1,2,F
14671,14671,Rekha Pillai,55,10,1,2,F
14672,14672,Chakradhar Tandon,37,1,1,8,M
14673,14673,Ronith Palla,42,5,1,7,M
14674,14674,Srinivas Gowda,24,2,1,3,F
14675,14675,Harish Sharma,20,8,1,3,M
14676,14676,Ravi Hegde,30,4,1,2,M
14677,14677,Ranbir Patla,28,5,1,5,M
14678,14678,Geetha Swamy,38,2,2,5,M
14679,14679,Panini Pandit,31,2,1,1,F
14680,14680,Naresh Rao,42,2,1,1,F
14681,14681,Hardik Chauhan,52,2,1,5,M
14682,14682,Santosh Naik,18,4,1,2,F
14683,14683,Turvi Kapadia,48,2,3,7,M
14684,14684,Pushpa Naik,28,2,1,5,F
14685,14685,Dhriti Venkatesh,73,1,1,1,F
14686,14686,Baghyawati Anand,42,4,2,4,F
14687,14687,Krish Shanker,45,5,1,6,M
14688,14688,Ethan Deshmukh,18,3,2,2,F
14689,14689,Vrishti Cheema,18,1,1,8,F
14690,14690,Santosh Shetty,58,2,2,2,F
14691,14691,Mahesh Kumar,34,1,2,2,M
14692,14692,Harish Hegde,64,1,1,4,F
14693,14693,Vinaya Krishnan,54,5,1,6,M
14694,14694,Suresh Raju,40,3,1,5,F
14695,14695,Rajesh Rao,35,9,1,9,M
14696,14696,Neha Lal,32,7,1,1,F
14697,14697,Lopa Nanda,47,1,1,5,F
14698,14698,Bachittar Dubey,35,1,1,2,M
14699,14699,Savitha Patil,34,1,1,3,M
14700,14700,Ekanta Date,56,3,2,1,M
14701,14701,Anitha Bhat,33,3,1,3,M
14702,14702,Mahesh Rao,55,4,1,2,M
14703,14703,Naresh Nair,27,5,2,6,F
14704,14704,Pushpa Rao,34,4,1,2,M
14705,14705,Prakash Shetty,40,3,1,6,F
14706,14706,Manjunath Murthy,18,1,1,4,M
14707,14707,Abhimanyu Kota,40,2,1,1,F
14708,14708,Aadi Natarajan,48,2,1,7,M
14709,14709,Meena Swamy,18,1,1,2,M
14710,14710,Mekhala Viswanathan,54,2,1,1,M
14711,14711,Naveen Dubey,52,2,1,1,F
14712,14712,Praveen Murthy,35,1,2,10,M
14713,14713,Ekavir Bhat,41,1,1,3,F
14714,14714,Naveen Swamy,26,5,1,2,F
14715,14715,Kumar Nair,33,3,1,6,F
14716,14716,Anitha Naik,23,1,1,2,F
14717,14717,Shobha Kumar,31,2,1,8,F
14718,14718,Ijaya Bir,40,1,1,5,M
14719,14719,Sanaya Agate,54,1,2,3,F
14720,14720,Shobha Gowda,41,1,1,1,M
14721,14721,Darika Dubey,33,5,1,6,M
14722,14722,Asha Gowda,18,1,1,2,F
14723,14723,Damini Ganesh,19,2,1,3,M
14724,14724,Savitha Patil,35,6,1,3,M
14725,14725,Dinesh Raju,53,2,1,6,M
14726,14726,Rajesh Pillai,58,3,1,2,F
14727,14727,Naveen Hegde,57,2,1,1,M
14728,14728,Venkatesh Sharma,43,2,1,3,F
14729,14729,Savitha Raju,29,1,2,5,F
14730,14730,Mahesh Naik,35,2,1,3,F
14731,14731,Zaitra Chatterjee,25,2,1,1,F
14732,14732,Rekha Patil,51,1,1,8,F
14733,14733,Rajesh Patil,18,2,1,5,M
14734,14734,Sarthak Badami,30,1,1,6,F
14735,14735,Pushpa Bhat,29,3,1,1,M
14736,14736,Santosh Hegde,25,4,1,8,F
14737,14737,Shobha Pillai,48,5,2,7,M
14738,14738,Naksh Basak,47,4,2,1,F
14739,14739,Girish Naik,23,8,1,4,F
14740,14740,Meena Bhat,28,6,1,2,F
14741,14741,Ganesh Naik,40,4,1,3,F
14742,14742,Girish Kumar,22,2,1,1,M
14743,14743,Geetha Gowda,38,7,2,1,F
14744,14744,Geetha Rao,47,8,1,2,M
14745,14745,Pushpa Nair,45,1,1,2,F
14746,14746,Osha Gour,55,2,1,2,T
14747,14747,Hiral Zachariah,45,8,1,2,M
14748,14748,Wakeeta Goyal,38,2,1,6,F
14749,14749,Daksh Bajaj,56,5,1,5,M
14750,14750,Vinitha Shetty,44,2,1,2,F
14751,14751,Widisha Mangal,60,9,1,3,F
14752,14752,Ekanta Sekhon,18,4,1,7,M
14753,14753,Lakshmi Hegde,51,2,1,5,M
14754,14754,Praveen Gowda,32,2,1,3,F
14755,14755,Xiti Bakshi,63,5,1,6,F
14756,14756,Panini Arya,30,3,1,2,M
14757,14757,Naresh Raju,43,5,1,3,M
14758,14758,Shivaraj Nair,39,5,1,4,F
14759,14759,Michael Mahajan,52,3,1,6,M
14760,14760,Suma Naik,33,5,1,1,F
14761,14761,Baljiwan Agrawal,37,8,1,6,F
14762,14762,Manjunath Shetty,27,10,1,4,F
14763,14763,Maya Sen,51,1,1,5,M
14764,14764,Harish Nair,50,5,1,4,F
14765,14765,Chandresh Parsa,44,1,1,2,F
14766,14766,Vedhika Dutta,58,5,4,2,M
14767,14767,Girish Shetty,18,1,1,1,F
14768,14768,Rekha Pillai,31,1,1,6,M
14769,14769,Chatura Wali,70,3,1,7,M
14770,14770,Kavitha Bhat,32,2,1,4,M
14771,14771,Rajesh Murthy,18,2,1,4,M
14772,14772,Balhaar Sahni,59,2,1,1,M
14773,14773,Ravi Rao,62,2,1,3,M
14774,14774,Asha Swamy,47,2,1,1,M
14775,14775,Aishani Desai,37,1,1,1,F
14776,14776,Rekha Hegde,46,7,2,6,M
14777,14777,Manjunath Rao,50,1,2,1,F
14778,14778,Naveen Rao,55,1,1,4,F
14779,14779,Santosh Reddy,23,1,1,1,F
14780,14780,Yachana Srinivasan,46,2,1,3,M
14781,14781,Ravi Rao,33,2,1,5,F
14782,14782,Ramesh Bhat,18,4,1,1,M
14783,14783,Garima Upadhyay,19,1,1,1,M
14784,14784,Ekiya Rajagopalan,24,2,1,2,F
14785,14785,Aryan Sandhu,69,1,3,7,M
14786,14786,Amara Tella,35,2,1,2,M
14787,14787,Rekha Patil,32,1,1,1,M
14788,14788,Mahesh Naik,39,2,1,8,M
14789,14789,Rekha Bhat,46,4,1,9,M
14790,14790,Chatura Gill,36,2,3,3,F
14791,14791,Indira Lal,69,4,1,2,M
14792,14792,Savitha Sharma,46,1,1,2,M
14793,14793,Venkatesh Pillai,18,4,1,1,M
14794,14794,Vinitha Reddy,32,3,1,2,F
14795,14795,Alka Trivedi,18,3,1,3,F
14796,14796,Meena Sharma,46,4,1,4,M
14797,14797,Harish Sharma,26,3,1,3,M
14798,14798,Ganesh Gowda,61,3,2,6,M
14799,14799,Lekha Kala,18,4,1,2,F
14800,14800,Vasatika Baria,40,2,1,6,M
14801,14801,Gaurika Cherian,58,7,1,2,M
14802,14802,Hemang Ramesh,60,5,1,1,M
14803,14803,Kavitha Hegde,39,8,1,8,F
14804,14804,Januja Pall,37,8,1,4,F
14805,14805,Anitha Hegde,33,5,1,3,F
14806,14806,Harshil Halder,42,2,1,2,F
14807,14807,Max Mani,54,7,1,2,M
14808,14808,Savitha Sharma,20,6,1,2,F
14809,14809,Meena Reddy,45,2,1,4,M
14810,14810,Asha Swamy,65,5,1,1,F
14811,14811,Naresh Patil,22,1,2,9,F
14812,14812,Ladli Behl,49,1,1,2,F
14813,14813,Aarnav Venkatesh,18,4,1,1,M
14814,14814,Rekha Pillai,59,3,1,5,M
14815,14815,Aarna Kapoor,18,8,1,3,M
14816,14816,Asha Reddy,50,7,1,3,M
14817,14817,Rekha Gowda,36,3,1,4,F
14818,14818,Shivaraj Bhat,40,1,1,6,M
14819,14819,Meena Patil,39,2,3,3,M
14820,14820,Mahika Chana,63,3,1,3,M
14821,14821,Geetha Rao,40,2,1,6,M
14822,14822,Diya Viswanathan,53,3,1,6,M
14823,14823,Brinda Gulati,43,3,1,2,M
14824,14824,Mahesh Pillai,41,2,1,2,F
14825,14825,Geetha Sharma,38,5,1,1,M
14826,14826,Naveen Naik,30,1,1,8,M
14827,14827,Prakash Gowda,31,6,1,1,M
14828,14828,Ramesh Murthy,27,1,2,9,M
14829,14829,Savitha Patil,49,4,1,1,M
14830,14830,Logan Wali,25,2,1,5,M
14831,14831,Savitha Naik,36,1,1,2,F
14832,14832,Pallavi Nagi,28,1,1,1,M
14833,14833,Girindra Garde,27,3,1,2,F
14834,14834,Pushpa Bhat,36,2,1,6,F
14835,14835,Bakhshi Tandon,46,3,2,2,F
14836,14836,Shravya Kadakia,52,1,1,2,F
14837,14837,Santosh Nair,18,4,1,1,F
14838,14838,Santosh Raju,22,1,1,2,M
14839,14839,Mamatha Bhat,27,2,1,3,M
14840,14840,Orinder Jaggi,39,3,2,2,M
14841,14841,Shobha Bhat,39,1,1,6,M
14842,14842,Ganesh Naik,53,5,1,2,F
14843,14843,Eiravati Tata,28,2,1,1,M
14844,14844,Harsh Rajagopal,50,6,1,2,M
14845,14845,Kavitha Murthy,30,1,1,2,M
14846,14846,Meena Raju,18,6,1,5,M
14847,14847,Lakshmi Naik,44,2,1,6,M
14848,14848,Rajesh Naik,48,4,1,2,M
14849,14849,Rekha Shetty,41,5,1,2,M
14850,14850,Ramesh Swamy,35,2,1,6,M
14851,14851,Naresh Pillai,30,9,1,3,M
14852,14852,Asha Shetty,22,5,1,8,F
14853,14853,Vedhika Rama,26,7,1,2,M
14854,14854,Venkatesh Rao,65,6,1,4,M
14855,14855,Lakshmi Patil,58,4,1,3,M
14856,14856,Aarnav Golla,39,1,2,4,F
14857,14857,Dinesh Gowda,54,8,2,4,F
14858,14858,Rekha Rao,18,4,1,4,M
14859,14859,Netra Gola,26,1,1,4,F
14860,14860,Baljiwan Garg,27,8,1,1,M
14861,14861,Matthew Chandra,34,2,1,1,M
14862,14862,Gaurang Luthra,33,9,1,6,M
14863,14863,Venkatesh Naik,50,4,1,5,F
14864,14864,Harish Gowda,44,7,1,10,F
14865,14865,Yashica Pau,32,9,1,8,F
14866,14866,Adya Muni,30,2,1,9,M
14867,14867,Omkaar Rama,40,3,1,3,F
14868,14868,Lucky Korpal,46,1,1,6,M
14869,14869,Bhavna Singhal,47,4,3,3,F
14870,14870,Srinivas Kumar,18,2,1,1,M
14871,14871,Meena Pillai,51,5,1,1,M
14872,14872,Chakradev Ravi,47,2,1,3,F
14873,14873,Naveen Nair,39,5,1,1,M
14874,14874,Meena Bhat,33,5,1,2,M
14875,14875,Krishna Solanki,34,2,1,2,M
14876,14876,Noah Hegde,43,1,1,6,M
14877,14877,Pushpa Pillai,40,1,1,8,M
14878,14878,Manjunath Naik,47,4,1,3,F
14879,14879,Umang Kanda,32,5,1,5,F
14880,14880,Harish Gowda,52,1,1,6,F
14881,14881,Wriddhish Upadhyay,23,7,2,1,F
14882,14882,Dev Vora,45,3,1,5,M
14883,14883,Rekha Bhat,18,3,1,1,M
14884,14884,Dinesh Kumar,67,6,1,7,M
14885,14885,Brijesh Bassi,64,4,1,3,F
14886,14886,Harish Naik,42,1,1,5,F
14887,14887,Lakshmi Kumar,28,3,3,4,F
14888,14888,Triveni Dass,37,1,1,6,M
14889,14889,Ramesh Sharma,49,2,1,1,M
14890,14890,Advaith Modi,41,2,2,2,M
14891,14891,Anitha Raju,52,2,2,2,F
14892,14892,Harshil Sha,38,2,3,6,F
14893,14893,Asha Bhat,23,1,1,6,F
14894,14894,Meena Rao,54,1,1,3,M
14895,14895,Anitha Swamy,34,4,1,2,F
14896,14896,Girish Reddy,34,3,1,2,F
14897,14897,Watika Deol,45,1,1,2,F
14898,14898,Saksham Gara,49,4,1,9,M
14899,14899,Qabil Basak,36,5,1,5,F
14900,14900,Kavitha Raju,50,1,1,2,M
14901,14901,Srinivas Reddy,54,1,1,5,M
14902,14902,Asha Naik,46,4,1,1,M
14903,14903,Mahesh Gowda,26,1,1,10,F
14904,14904,Dinesh Kumar,18,1,1,7,M
14905,14905,Dinesh Hegde,34,2,1,3,F
14906,14906,Ramesh Nair,58,1,1,5,F
14907,14907,Mitali Chopra,54,3,1,1,F
14908,14908,Shobha Shetty,38,5,1,1,F
14909,14909,Nisha Dara,37,5,1,3,F
14910,14910,Mahesh Gowda,36,2,1,1,M
14911,14911,Srinivas Naik,39,2,1,3,M
14912,14912,Praveen Raju,51,5,1,2,M
14913,14913,Ravi Reddy,18,8,1,1,F
14914,14914,Anthony Dixit,57,1,1,1,M
14915,14915,Ravi Pillai,41,4,1,7,M
14916,14916,Prakash Rao,56,8,1,2,M
14917,14917,Kai Sem,53,3,2,5,M
14918,14918,Naveen Lanka,36,2,1,2,F
14919,14919,Gaurangi Bhat,43,5,1,6,M
14920,14920,Gopal Kaul,18,1,1,5,M
14921,14921,Shivaraj Hegde,73,6,1,6,F
14922,14922,Lajita Dada,29,7,1,2,M
14923,14923,Shivaraj Swamy,18,4,1,6,M
14924,14924,Srinivas Bhat,19,4,1,8,M
14925,14925,Vinaya Prashad,34,6,1,1,F
14926,14926,Savitha Pillai,54,1,1,1,M
14927,14927,Tara Patil,36,1,1,4,M
14928,14928,Shobha Pillai,18,4,1,1,F
14929,14929,Aarush Gulati,31,5,2,8,M
14930,14930,Udyati Baral,43,3,1,5,F
14931,14931,Manya Korpal,28,1,1,1,M
14932,14932,Krisha Bhakta,33,1,1,6,F
14933,14933,Vedhika Guha,58,3,1,7,M
14934,14934,Asha Sharma,41,1,1,2,F
14935,14935,Harish Kumar,39,1,1,6,M
14936,14936,Vrishti Hora,34,1,1,2,F
14937,14937,Geetha Nair,41,1,1,8,M
14938,14938,Ekani Singhal,32,1,2,6,M
14939,14939,Suhani Hayre,28,3,1,1,M
14940,14940,Pushpa Pillai,26,2,1,1,F
14941,14941,Venkatesh Sharma,32,2,1,5,T
14942,14942,Asha Bhat,37,7,1,7,F
14943,14943,Quincy Dyal,23,2,1,3,F
14944,14944,Ronith Vig,52,4,1,2,M
14945,14945,Anitha Naik,26,3,1,6,F
14946,14946,Patrick Gade,45,2,1,1,M
14947,14947,Geetika Bala,45,5,4,1,M
14948,14948,Maanav Sundaram,18,6,1,3,M
14949,14949,Bishakha Basak,18,3,1,6,F
14950,14950,Manjunath Sharma,18,3,1,9,M
14951,14951,Rekha Pillai,52,5,2,4,F
14952,14952,Mahesh Nair,58,5,1,5,M
14953,14953,Savitha Shetty,42,2,1,1,M
14954,14954,Saanvi Bal,32,2,1,1,M
14955,14955,Geetha Sharma,18,3,1,4,M
14956,14956,Ati Sachdeva,18,1,1,5,F
14957,14957,Shivaraj Reddy,33,2,1,3,F
14958,14958,Arya Chowdhury,67,3,1,4,M
14959,14959,Ravi Pillai,41,3,1,1,M
14960,14960,Mahesh Nair,18,1,1,1,F
14961,14961,Praveen Bhat,45,2,1,2,M
14962,14962,Suresh Nair,44,4,1,6,F
14963,14963,Bachittar Loyal,33,7,2,2,F
14964,14964,Vasatika Pathak,32,1,1,6,M
14965,14965,Lakshmi Naik,29,1,1,6,F
14966,14966,Hemani Sood,31,1,1,1,F
14967,14967,Venkatesh Naik,41,1,1,1,M
14968,14968,Akshay Ahluwalia,41,5,1,2,M
14969,14969,Geetha Rao,56,2,1,2,M
14970,14970,Rajata Mitter,58,1,1,3,F
14971,14971,Meera Shan,28,3,2,1,F
14972,14972,Basavaraj Nair,79,4,1,5,F
14973,14973,Suresh Murthy,58,1,1,2,M
14974,14974,Kumar Bhat,42,2,1,2,M
14975,14975,Benjamin Raj,27,5,1,2,M
14976,14976,Naresh Sharma,80,4,1,9,M
14977,14977,Harish Pillai,18,4,1,2,T
14978,14978,Praveen Hegde,41,3,1,5,F
14979,14979,Santosh Murthy,40,5,1,3,M
14980,14980,Isha Roy,18,4,1,7,M
14981,14981,Chavvi Bora,40,3,1,1,M
14982,14982,Pahal Reddy,32,2,1,1,F
14983,14983,Osha Tripathi,33,3,1,5,M
14984,14984,Rajesh Murthy,35,1,2,3,F
14985,14985,Neelima Mittal,18,1,1,2,M
14986,14986,Rekha Sharma,22,3,1,5,M
14987,14987,Anitha Shetty,59,4,2,4,M
14988,14988,Suma Raju,55,8,1,5,M
14989,14989,Asha Patil,30,4,1,1,M
14990,14990,Anitha Gowda,34,7,1,1,M
14991,14991,Logan Reddy,42,4,1,10,M
14992,14992,Suresh Hegde,75,1,2,1,M
14993,14993,Daniel Johal,32,2,1,2,M
14994,14994,Ekavir Pai,32,8,2,1,F
14995,14995,Savitha Reddy,34,2,1,1,M
14996,14996,Anitha Reddy,55,3,1,1,M
14997,14997,Dinesh Gowda,38,8,1,7,F
14998,14998,Suma Shetty,34,4,1,4,F
14999,14999,Kavitha Swamy,33,2,1,5,F
15000,15000,Januja Gade,45,4,2,1,F
15001,15001,Kumar Raju,35,1,1,4,M
15002,15002,Raksha Sheth,18,1,2,3,M
15003,15003,Radhika Sarma,47,1,1,1,M
15004,15004,Bina Manda,46,1,1,7,M
15005,15005,Yashawini Sachdev,39,2,1,1,M
15006,15006,Ramesh Sharma,30,4,1,8,M
15007,15007,Savitha Swamy,33,1,1,3,M
15008,15008,Praveen Nair,35,4,1,2,F
15009,15009,Prakash Swamy,54,1,2,2,F
15010,15010,Bimala Viswanathan,48,2,1,2,M
15011,15011,Naveen Pillai,18,1,2,2,F
15012,15012,Kabir Cheema,36,1,1,5,F
15013,15013,Usha Sharma,32,2,3,4,M
15014,15014,Harish Murthy,50,4,1,10,F
15015,15015,Dinesh Raju,36,1,1,2,F
15016,15016,Naresh Raju,61,3,1,5,M
15017,15017,Usha Shetty,42,7,1,8,M
15018,15018,Ganesh Gowda,18,4,2,2,F
15019,15019,Naresh Swamy,31,6,1,2,M
15020,15020,Shivaraj Rao,20,1,1,3,M
15021,15021,Shobha Gowda,55,8,2,4,M
15022,15022,Pushpa Nair,26,7,1,1,F
15023,15023,Prakash Gowda,23,3,1,2,M
15024,15024,Ayush Pall,18,1,1,6,F
15025,15025,Naveen Gowda,44,3,1,6,M
15026,15026,Janya Vig,35,4,2,3,M
15027,15027,Suma Gowda,45,3,1,6,F
15028,15028,Ojasvi Aurora,18,7,1,4,F
15029,15029,Anitha Nair,37,3,1,1,M
15030,15030,Suma Shetty,62,2,1,6,M
15031,15031,Anitha Nair,33,8,1,1,M
15032,15032,Gaurangi Rau,40,2,1,5,F
15033,15033,Indali Dara,73,2,1,3,F
15034,15034,Karan Shankar,32,1,1,4,M
15035,15035,Charan Dugal,48,2,1,2,F
15036,15036,Prakash Shetty,40,8,1,6,M
15037,15037,Geetha Swamy,55,1,1,1,M
15038,15038,Suresh Swamy,25,6,1,6,T
15039,15039,Radha Ghosh,32,8,1,1,M
15040,15040,Mahesh Raju,60,1,1,3,M
15041,15041,Girish Naik,44,1,1,5,F
15042,15042,Ramesh Reddy,31,1,1,5,M
15043,15043,Henry Sama,32,8,1,5,F
15044,15044,Advaith Kumar,34,6,1,8,F
15045,15045,Rekha Patil,40,7,1,5,M
15046,15046,Manjunath Swamy,30,2,1,7,F
15047,15047,Usha Reddy,63,1,1,1,F
15048,15048,Falan Grover,46,8,3,1,F
15049,15049,Abhimanyu Sarna,37,8,1,1,M
15050,15050,Ganesh Sharma,32,1,1,5,F
